solar_all_sky_kwh_m2_day,solar_clear_sky_kwh_m2_day,clearness_index,temperature_mean_c,temperature_max_c,temperature_min_c,relative_humidity_pct,wind_speed_10m_m_s,wind_direction_10m_deg,surface_pressure_kpa,TS,T2MDEW,T2MWET,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,precipitation_mm,date,pm25_ug_m3,year,month,day_of_week,day_of_year,wet_season,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_7,pm25_lag_14,temperature_mean_c_lag_1,relative_humidity_pct_lag_1,precipitation_mm_lag_1,wind_speed_10m_m_s_lag_1,solar_all_sky_kwh_m2_day_lag_1,pm25_rolling_mean_3,pm25_rolling_std_3,pm25_rolling_mean_7,pm25_rolling_std_7,pm25_rolling_mean_14,pm25_rolling_std_14,dry_day,solar_clear_sky_ratio,target_pm25_next_day
6.3415,7.6313,0.57,29.32,30.17,28.33,81.42,2.0,42.8,100.16,30.0,25.82,27.57,4.2593,2.646,8.74,2024-02-14,4.427772,2024,2,2,45,1,3.7900066,5.8604712,6.1907597,5.565532,6.248563,29.45,83.91,5.08,4.33,6.5671,5.280412515004476,1.3012512701577297,4.903106723512922,1.2835039144892193,5.560388956751142,3.177121178508967,0,0.8309855463682465,6.2235584
3.769,7.8005,0.34,28.91,29.55,28.02,83.38,3.79,57.4,100.3,29.65,25.82,27.37,0.7097,2.4389,39.35,2024-02-15,6.2235584,2024,2,3,46,1,4.427772,3.7900066,5.8604712,2.6097062,2.5968633,29.32,81.42,8.74,2.0,6.3415,4.692749977111816,1.060361214271825,4.74056955746242,1.2574114291715865,5.430332473346165,3.184043377001528,0,0.48317415550285236,10.070721
2.5181,7.7198,0.23,28.49,29.16,28.06,83.72,9.01,103.7,100.47,28.96,25.49,26.99,0.6847,1.5355,65.96,2024-02-16,10.070721,2024,2,4,47,1,6.2235584,4.427772,3.7900066,4.800725,15.831332,28.91,83.38,39.35,3.79,3.769,4.8137790362040205,1.2618615710474952,5.256834166390555,0.9380364392386861,5.689382127353123,3.0816689347616886,0,0.3261872069224591,8.64403
4.8394,7.6217,0.44,28.0,28.48,27.6,78.82,8.94,108.2,100.6,28.56,24.0,26.0,2.4722,2.359,30.22,2024-02-17,8.64403,2024,2,5,48,1,10.070721,6.2235584,4.427772,5.504546,4.3625407,28.49,83.72,65.96,9.01,2.5181,6.907350381215413,2.8829491639090725,6.009690693446568,2.01152476260679,5.277909874916077,1.6966829343764962,0,0.6349502079588544,6.477684
6.4373,7.6152,0.58,28.29,29.14,27.46,79.16,6.67,101.1,100.57,28.99,24.34,26.31,5.1946,2.2778,4.32,2024-02-18,6.477684,2024,2,6,49,1,8.64403,10.070721,6.2235584,6.1907597,5.4121256,28.0,78.82,30.22,8.94,4.8394,8.312769571940104,1.944855843336483,6.458188329424177,2.2193809530576543,5.583730510302952,1.8934507065730368,0,0.8453225128689988,4.4363303
2.7914,7.6186,0.25,27.99,28.42,27.64,85.72,6.62,63.9,100.61,28.55,25.4,26.69,0.1301,2.029,51.68,2024-02-19,4.4363303,2024,2,0,50,1,6.477684,8.64403,10.070721,5.8604712,4.460297,28.29,79.16,4.32,6.67,6.4373,8.397478103637695,1.8091624668962427,6.499177524021694,2.2162660820390228,5.65984182698386,1.9073869780257025,0,0.36639277557556504,4.225697
3.5594,7.5734,0.32,28.96,30.13,27.98,84.26,4.87,351.0,100.63,29.09,26.05,27.5,0.8638,2.3239,10.46,2024-02-20,4.225697,2024,2,1,51,1,4.4363303,6.477684,8.64403,3.7900066,4.6119766,27.99,85.72,51.68,6.62,2.7914,6.51934798558553,2.1041590391087133,6.295728819710868,2.3462262372684597,5.658129913466317,1.908556803534227,0,0.4699870599730636,7.727831
5.7264,7.608,0.52,28.92,29.8,28.11,87.28,3.18,356.1,100.64,29.0,26.61,27.77,2.6566,2.9364,8.82,2024-02-21,7.727831,2024,2,2,52,1,4.225697,4.4363303,6.477684,4.427772,5.565532,28.96,84.26,10.46,4.87,3.5594,5.046570460001628,1.2438473028413461,6.357970305851528,2.2733211839783856,5.630538514682224,1.9275418218640976,0,0.7526813880126183,5.1777
4.5149,7.5696,0.41,28.17,28.52,27.89,89.53,4.5,129.1,100.65,28.78,26.3,27.23,0.793,2.9897,13.42,2024-02-22,5.1777,2024,2,3,53,1,7.727831,4.225697,4.4363303,6.2235584,2.6097062,28.92,87.28,8.82,3.18,5.7264,5.46328608194987,1.9639791176226777,6.829407283238003,2.1448783241828058,5.784988420350211,2.0069278056607374,0,0.5964515958571126,5.348181
3.0917,7.5682,0.28,28.34,29.02,27.8,88.9,5.29,69.2,100.68,28.7,26.35,27.34,0.163,2.2466,14.19,2024-02-23,5.348181,2024,2,4,54,1,5.1777,7.727831,4.225697,10.070721,4.800725,28.17,89.53,13.42,4.5,4.5149,5.710409323374431,1.8108201878121486,6.679998942783901,2.2288951731872793,5.968416554587228,1.8012006521092914,0,0.40851193150286724,3.2374814
2.7806,7.4554,0.26,28.43,29.57,27.6,85.32,2.37,106.2,100.71,29.2,25.73,27.08,0.5458,1.8521,17.79,2024-02-24,3.2374814,2024,2,5,55,1,5.348181,5.1777,7.727831,8.64403,5.504546,28.34,88.9,14.19,5.29,3.0917,6.084570566813151,1.4256557365650018,6.005350385393415,1.6782199508384752,6.007520539419992,1.7797145488012809,0,0.37296456259892163,3.163919
5.0515,7.3584,0.47,28.31,29.13,27.77,83.46,2.63,352.1,100.68,28.99,25.25,26.78,1.2278,3.173,21.47,2024-02-25,3.163919,2024,2,6,56,1,3.2374814,5.348181,5.1777,6.477684,6.1907597,28.43,85.32,17.79,2.37,2.7806,4.587787389755249,1.1725019014648532,5.232986348015921,1.4956147372394872,5.845587338720049,1.9261162832462313,0,0.6864943465970863,3.2060611
6.4294,7.3733,0.6,28.39,28.96,27.57,80.36,3.01,11.0,100.74,29.16,24.7,26.55,4.6214,2.4638,3.54,2024-02-26,3.2060611,2024,2,0,57,1,3.163919,3.2374814,5.348181,4.4363303,5.8604712,28.31,83.46,21.47,2.63,5.0515,3.916527032852173,1.240393959702341,4.759591341018677,1.5590717502328992,5.629384432520185,2.0502682886535335,0,0.8719840505608072,1.0536994
6.9586,7.5228,0.65,29.14,30.24,27.88,82.08,3.16,4.1,100.95,29.38,25.77,27.46,6.3965,1.855,1.31,2024-02-27,1.0536994,2024,2,1,58,1,3.2060611,3.163919,3.2374814,4.225697,3.7900066,28.39,80.36,3.54,3.01,6.4294,3.2024871508280435,0.03691119125079077,4.583838599068778,1.6671814335435073,5.439783709389823,2.1476752615713037,0,0.9250013292922847,2.3611479
6.8143,7.517,0.64,29.03,29.63,28.56,83.44,2.52,52.5,101.04,29.3,25.95,27.49,6.2558,2.591,0.68,2024-02-28,2.3611479,2024,2,2,59,1,1.0536994,3.2060611,3.163919,7.727831,4.427772,29.14,82.08,1.31,3.16,6.9586,2.4745598236719766,1.230681641578312,4.130696075303214,2.1437200585754685,5.244333190577371,2.4169875737818836,1,0.9065185579353465,4.269886
5.622,7.493,0.53,29.13,29.83,28.28,79.04,2.0,356.0,100.9,29.32,25.11,27.12,3.0775,2.6868,3.11,2024-02-29,4.269886,2024,2,3,60,1,2.3611479,1.0536994,3.2060611,5.1777,6.2235584,29.03,83.44,0.68,2.52,6.8143,2.206969459851583,1.08443234709321,3.3640270744051253,1.5083471417321948,5.096717178821564,2.531109436352777,0,0.7503002802615775,1.5838282
6.3636,7.5106,0.6,29.13,29.69,28.62,77.59,1.92,100.7,100.94,29.99,24.82,26.97,5.6347,1.699,2.12,2024-03-01,1.5838282,2024,3,4,61,1,4.269886,2.3611479,1.0536994,5.348181,10.070721,29.13,79.04,3.11,2.0,5.622,2.5615777571996055,1.617434150645369,3.2343393564224243,1.3579460628738727,4.957169149603162,2.5180264274929867,0,0.847282507389556,3.1112642
6.925,7.5576,0.65,29.24,30.03,28.39,80.7,5.13,99.7,101.06,29.74,25.59,27.42,7.2682,1.5979,1.57,2024-03-02,3.1112642,2024,3,5,62,1,1.5838282,4.269886,2.3611479,3.2374814,8.64403,29.13,77.59,2.12,1.92,6.3636,2.738287369410197,1.3821730281894544,2.696574704987662,1.1026960016243832,4.350962545190539,2.192858194820718,0,0.9162961786810627,3.2435422
6.24,7.4933,0.59,29.26,29.89,28.71,81.28,6.92,102.4,101.15,29.53,25.74,27.5,5.7977,2.6688,1.46,2024-03-03,3.2435422,2024,3,6,63,1,3.1112642,1.5838282,4.269886,3.163919,6.477684,29.24,80.7,1.57,5.13,6.925,2.988326152165731,1.3472423547128507,2.6785436868667603,1.0933695932846592,3.955765017441341,1.8278201317090441,0,0.8327439178999907,5.8197074
6.4058,7.511,0.61,29.17,29.93,28.54,80.07,6.78,102.3,101.13,29.42,25.39,27.28,7.5998,2.8951,0.3,2024-03-04,5.8197074,2024,3,0,64,1,3.2435422,3.1112642,1.5838282,3.2060611,4.4363303,29.26,81.28,1.46,6.92,6.24,2.646211544672648,0.922425133038462,2.689918432916914,1.0996568295932607,3.724754886967795,1.6832228703003946,1,0.8528558114765011,4.1607857
6.7133,7.5425,0.64,29.2,29.98,28.59,77.33,6.49,93.6,100.96,29.39,24.84,27.02,6.9379,1.7952,0.1,2024-03-05,4.1607857,2024,3,1,65,1,5.8197074,3.2435422,3.1112642,1.0536994,4.225697,29.17,80.07,0.3,6.78,6.4058,4.058171272277832,1.5269680727528125,3.063296471323286,1.623205080521993,3.8235675351960317,1.7667419223526732,1,0.8900629764666887,4.5317955
6.3084,7.5324,0.6,28.97,29.73,28.23,79.48,6.03,113.1,100.88,29.6,25.08,27.02,5.9381,2.3251,3.77,2024-03-06,4.5317955,2024,3,2,66,1,4.1607857,5.8197074,3.2435422,2.3611479,7.727831,29.2,77.33,0.1,6.49,6.7133,4.408011754353841,1.3057554649364649,3.5071659428732738,1.390181625166262,3.8189310090882436,1.7656902819730265,0,0.8375019913971642,5.1197624
6.0094,7.3882,0.57,28.9,29.71,28.1,82.11,6.97,109.4,100.8,29.55,25.56,27.23,4.1719,2.4048,9.51,2024-03-07,5.1197624,2024,3,3,67,1,4.5317955,4.1607857,5.8197074,4.269886,5.1777,28.97,79.48,3.77,6.03,6.3084,4.837429523468018,0.8706689574981951,3.8172584601811,1.3328563597493446,3.5906427672931125,1.3875453829268336,0,0.8133780893857773,5.731056
3.7471,7.3985,0.36,28.51,28.98,28.06,81.82,5.71,95.4,100.76,28.96,25.12,26.81,0.366,2.6782,8.45,2024-03-08,5.731056,2024,3,4,68,1,5.1197624,4.5317955,4.1607857,1.5838282,5.348181,28.9,82.11,9.51,6.97,6.0094,4.604114532470703,0.4835614038679453,3.938669375010899,1.4170095885739558,3.5865043657166615,1.3825251372178298,0,0.5064675272014597,7.562555
3.9468,7.3514,0.38,28.58,29.38,27.67,80.17,4.18,85.3,100.76,29.05,24.84,26.71,0.4099,2.8663,17.06,2024-03-09,7.562555,2024,3,5,69,1,5.731056,5.1197624,4.5317955,3.1112642,3.2374814,28.51,81.82,8.45,5.71,3.7471,5.1275380452473955,0.5996681656484064,4.531130518232073,1.0998332654628387,3.6138526116098677,1.423241498362226,0,0.5368773294882607,3.8847644
3.7978,7.2535,0.37,27.82,28.21,27.23,81.65,2.17,66.9,100.74,28.88,24.39,26.11,0.3034,2.6798,39.93,2024-03-10,3.8847644,2024,3,6,70,1,7.562555,5.731056,5.1197624,3.2435422,3.163919,28.58,80.17,17.06,4.18,3.9468,6.137791156768799,1.2711741352317225,5.1670291764395575,1.3904880835247466,3.922786431653159,1.7638996391085395,0,0.5235817191700558,5.5901947
3.6185,7.2012,0.35,27.35,28.12,26.7,82.49,2.64,26.8,100.7,28.79,24.12,25.74,0.2503,2.6227,25.06,2024-03-11,5.5901947,2024,3,0,71,1,3.8847644,7.562555,5.731056,5.8197074,3.2060611,27.82,81.65,39.93,2.17,3.7978,5.726125160853068,1.8389001602132198,5.258632353373936,1.2574050905652416,3.974275393145425,1.7505141101078732,0,0.5024856968283063,5.6135364
2.0047,7.1575,0.2,27.23,27.84,26.75,84.71,3.91,335.7,100.62,28.43,24.45,25.84,0.3238,1.3822,23.67,2024-03-12,5.6135364,2024,3,1,72,1,5.5901947,3.8847644,7.562555,4.1607857,1.0536994,27.35,82.49,25.06,2.64,3.6185,5.679171323776245,1.8405089492230586,5.2258448260171075,1.2432490101432734,4.1445706486701965,1.785646421635381,0,0.28008382815228783,3.8610892
2.0866,7.0303,0.2,27.58,28.3,26.98,85.64,4.39,321.0,100.59,28.53,24.97,26.27,0.2818,1.3954,21.97,2024-03-13,3.8610892,2024,3,2,73,1,5.6135364,5.5901947,3.8847644,4.5317955,2.3611479,27.23,84.71,23.67,3.91,2.0047,5.0294984976450605,0.9914374753113183,5.43338063785008,1.1538677382177038,4.470273290361677,1.582844443703125,0,0.2968009900004267,5.5526857
3.426,6.9977,0.34,28.47,29.54,27.47,85.84,7.52,330.6,100.53,28.7,25.88,27.17,0.7226,2.3806,13.6,2024-03-14,5.5526857,2024,3,3,74,1,3.8610892,5.6135364,5.5901947,5.1197624,4.269886,27.58,85.64,21.97,4.39,2.0866,5.0216067632039385,1.0051054261135997,5.337565456117902,1.263819951261705,4.577411958149502,1.4762777630091661,0,0.4895894365291453,3.774275
4.8118,7.037,0.47,28.91,30.1,28.33,87.03,8.03,319.2,100.41,28.79,26.55,27.73,3.3725,1.9822,15.08,2024-03-15,3.774275,2024,3,4,75,1,5.5526857,3.8610892,5.6135364,5.731056,1.5838282,28.47,85.84,13.6,7.52,3.426,5.009103775024414,0.9946751966870002,5.399411644254412,1.2619765668443648,4.669040509632656,1.4954082050445927,0,0.6837857041352849,3.8038833
2.2092,6.9691,0.22,28.37,29.21,27.79,87.09,8.76,325.4,100.37,28.58,26.04,27.2,0.1615,1.643,49.08,2024-03-16,3.8038833,2024,3,5,76,1,3.774275,5.5526857,3.8610892,7.562555,3.1112642,28.91,87.03,15.08,8.03,4.8118,4.396016677220662,1.0026448330602318,5.1198714801243375,1.386818360539782,4.825500999178205,1.2406743198273686,0,0.31699932559440963,4.3565507
3.0698,6.9876,0.3,28.42,29.49,27.76,86.83,8.11,303.1,100.22,28.65,26.02,27.22,0.2491,2.1744,63.78,2024-03-17,4.3565507,2024,3,6,77,1,3.8038833,3.774275,5.5526857,3.8847644,3.2435422,28.37,87.09,49.08,8.76,2.2092,4.3769480387369795,1.018326330075584,4.582918405532837,0.9386589401207814,4.874973790986197,1.1793536421463706,0,0.4393210830614231,3.076984
4.051,6.9583,0.4,28.2,28.83,27.64,83.62,3.61,155.1,100.53,28.85,25.18,26.69,5.7559,1.8502,4.68,2024-03-18,3.076984,2024,3,0,78,1,4.3565507,3.8038833,3.774275,5.5901947,5.8197074,28.42,86.83,63.78,8.11,3.0698,3.978236357371012,0.32796412122264723,4.650316442762103,0.8961500561483355,4.95447439806802,1.0954480563589224,0,0.5821824296164293,5.0228977
3.8837,6.9576,0.39,27.65,28.24,27.12,84.21,5.06,133.0,100.76,28.45,24.77,26.21,0.9125,2.6335,31.65,2024-03-19,5.0228977,2024,3,1,79,1,3.076984,4.3565507,3.8038833,5.6135364,4.1607857,28.2,83.62,4.68,3.61,4.051,3.7458059787750244,0.6417573599710524,4.291286332266671,0.9581401475872353,4.758565579141889,1.1714259025021498,0,0.5581953547200184,3.9490545
2.2265,6.7951,0.22,27.69,28.42,26.97,86.17,5.79,31.8,100.71,28.54,25.19,26.44,0.1423,1.6015,110.3,2024-03-20,3.9490545,2024,3,2,80,1,5.0228977,3.076984,4.3565507,3.8610892,4.5317955,27.65,84.21,31.65,5.06,3.8837,4.152144114176433,0.9889295517864021,4.206909384046282,0.8411568484032965,4.820145010948181,1.1601904579360998,0,0.32766258038880963,7.679134
3.6362,6.8431,0.37,27.49,28.09,27.08,84.58,6.07,214.5,100.73,28.49,24.68,26.08,0.6122,2.6069,12.3,2024-03-21,7.679134,2024,3,3,81,1,3.9490545,5.0228977,3.076984,5.5526857,5.1197624,27.69,86.17,110.3,5.79,2.2265,4.016312042872111,0.9746988283581695,4.219475848334176,0.8357692287185429,4.77852065222604,1.1815876456276633,0,0.5313673627449548,6.3303246
3.8803,6.78,0.39,28.08,29.1,27.0,82.8,2.95,142.3,100.82,28.48,24.89,26.48,0.9962,2.5896,24.09,2024-03-22,6.3303246,2024,3,4,82,1,7.679134,3.9490545,5.0228977,3.774275,5.731056,27.49,84.58,12.3,6.07,3.6362,5.55036203066508,1.9201658925253273,4.523254156112671,1.513102638661647,4.961332900183542,1.4136469069105024,0,0.5723156342182891,3.0806787
3.0535,6.8129,0.31,28.64,29.47,27.61,79.54,2.51,296.2,100.84,28.76,24.76,26.7,1.062,1.8293,11.7,2024-03-23,3.0806787,2024,3,5,83,1,6.3303246,7.679134,3.9490545,3.8038833,7.562555,28.08,82.8,24.09,2.95,3.8803,5.986171007156372,1.8887044245009204,4.888404096875872,1.6076934982321487,5.004137788500104,1.4474163007449117,0,0.4481938675160358,4.049177
5.2819,6.775,0.54,28.44,29.17,27.74,82.47,3.31,339.0,100.82,28.68,25.18,26.81,4.6171,1.7237,22.86,2024-03-24,4.049177,2024,3,6,84,1,3.0806787,6.3303246,7.679134,4.3565507,3.8847644,28.64,79.54,11.7,2.51,3.0535,5.696712414423625,2.363799036243975,4.785089152199881,1.709046431894966,4.6840037788663595,1.3288102663452177,0,0.7796162361623616,3.7624092
5.2394,6.8016,0.54,28.85,30.22,27.72,81.85,3.08,292.9,100.83,29.13,25.43,27.14,4.0279,2.0302,59.25,2024-03-25,3.7624092,2024,3,0,85,1,4.049177,3.0806787,6.3303246,3.076984,5.5901947,28.44,82.47,22.86,3.31,5.2819,4.486726840337117,1.6684235023353353,4.74117864881243,1.7257588933253252,4.695747545787266,1.321912014931591,0,0.7703187485297577,11.703435
3.647,6.6934,0.38,28.64,29.49,27.92,81.64,2.73,343.6,100.91,28.86,25.2,26.92,0.3799,2.628,32.46,2024-03-26,11.703435,2024,3,1,86,1,3.7624092,4.049177,3.0806787,5.0228977,5.6135364,28.85,81.85,59.25,3.08,5.2394,3.6307550271352134,0.4974906418844809,4.839096546173096,1.6325232357928054,4.565191439219883,1.3170282414337449,0,0.5448650909851496,6.1589346
3.1877,6.7061,0.33,28.77,29.95,27.78,83.08,4.57,343.3,100.88,28.83,25.63,27.2,0.1577,2.3549,5.24,2024-03-27,6.1589346,2024,3,2,87,1,11.703435,3.7624092,4.049177,3.9490545,3.8610892,28.64,81.64,32.46,2.73,3.647,6.505007108052571,4.504253316701793,5.793459006718227,3.0740987166997757,5.000184195382254,2.3164255545989554,0,0.47534334411953294,7.4084167
3.0828,6.6355,0.32,27.93,28.34,27.56,87.1,5.46,351.1,100.81,28.32,25.61,26.77,1.6022,2.0731,8.98,2024-03-28,7.4084167,2024,3,3,88,1,6.1589346,11.703435,3.7624092,7.679134,5.5526857,28.77,83.08,5.24,4.57,3.1877,7.208259582519531,4.073178688286573,6.1091561658041815,2.964641321502582,5.164316007069179,2.310906767929619,0,0.46459196744781855,5.089923
1.8144,6.659,0.19,27.53,27.94,27.06,86.48,3.95,339.9,100.75,28.25,25.09,26.31,0.2453,1.3459,17.54,2024-03-29,5.089923,2024,3,4,89,1,7.4084167,6.1589346,11.703435,6.3303246,3.774275,27.93,87.1,8.98,5.46,3.0828,8.423595428466797,2.908317701062175,6.070482288088117,2.9424300419005327,5.296868222100394,2.3868702875223082,0,0.2724733443459979,7.894627
1.0502,6.6158,0.11,27.05,28.1,26.42,86.26,6.76,265.1,100.73,27.96,24.57,25.81,0.1022,0.8191,70.72,2024-03-30,7.894627,2024,3,5,90,1,5.089923,7.4084167,6.1589346,3.0806787,3.8038833,27.53,86.48,17.54,3.95,1.8144,6.219091415405273,1.160416975721105,5.893282038824899,2.96146209558102,5.390843067850385,2.347893419817359,0,0.15874119532029385,4.016741
3.1742,6.3643,0.33,27.27,28.31,26.21,85.42,5.42,48.7,100.92,28.06,24.63,25.95,0.259,2.3393,3.42,2024-03-31,4.016741,2024,3,6,91,1,7.894627,5.089923,7.4084167,4.049177,4.3565507,27.05,86.26,70.72,6.76,1.0502,6.7976555824279785,1.498787275913819,6.580988952091762,2.7509272790810577,5.683039052145822,2.389384213016663,0,0.49875084455478214,6.89608
3.7994,6.5417,0.4,28.22,28.86,27.51,83.17,5.15,36.9,101.04,28.56,25.11,26.66,0.6144,2.6904,8.44,2024-04-01,6.89608,2024,4,0,92,1,4.016741,7.894627,5.089923,3.7624092,3.076984,27.27,85.42,3.42,5.42,3.1742,5.667096932729085,2.002335617122221,6.576355184827532,2.7559255177434805,5.658766916819981,2.4055667894032493,0,0.5807970405246343,4.74909
5.1247,6.5023,0.55,28.41,28.87,27.85,85.44,5.97,99.1,101.06,28.67,25.76,27.08,3.553,2.4655,7.92,2024-04-02,4.74909,2024,4,1,93,1,6.89608,4.016741,7.894627,11.703435,5.0228977,28.22,83.17,8.44,5.15,3.7994,6.269149303436279,2.0135247998588515,7.024022442953927,2.461430578558618,5.931559494563511,2.3046990419455766,0,0.788136505544192,6.687106
4.5756,6.505,0.49,28.62,29.21,28.18,84.49,7.54,110.3,101.07,28.59,25.77,27.2,2.4934,2.9215,4.83,2024-04-03,6.687106,2024,4,2,94,1,4.74909,6.89608,4.016741,6.1589346,3.9490545,28.41,85.44,7.92,5.97,5.1247,5.2206370035807295,1.4964678005229353,6.03054462160383,1.4560947236551358,5.912001814161028,2.3141455001523368,0,0.7033973866256725,6.6823525
4.8991,6.4363,0.53,28.44,29.05,28.1,82.24,8.13,104.6,101.02,28.39,25.14,26.79,3.4106,2.0618,3.72,2024-04-04,6.6823525,2024,4,3,95,1,6.687106,4.74909,6.89608,7.4084167,7.679134,28.62,84.49,4.83,7.54,4.5756,6.1107587814331055,1.1838595888773404,6.105997698647635,1.4773855246393626,6.107576932225909,2.250309924588996,0,0.7611671301834905,6.5508275
5.0434,6.4654,0.55,27.8,28.44,27.0,81.62,8.08,119.8,101.0,28.38,24.38,26.09,3.5827,2.2565,4.18,2024-04-05,6.5508275,2024,4,4,96,1,6.6823525,6.687106,4.74909,5.089923,6.3303246,28.44,82.24,3.72,8.13,4.8991,6.03951629002889,1.1175443077474796,6.002274240766253,1.3938309059751062,6.036378264427185,2.2122080521436374,0,0.7800600117548798,5.7486105
4.7796,6.5122,0.52,27.42,28.35,26.85,81.1,5.99,121.4,100.9,28.43,23.91,25.66,3.6845,2.1002,1.12,2024-04-06,5.7486105,2024,4,5,97,1,6.5508275,6.6823525,6.687106,7.894627,3.0806787,27.8,81.62,4.18,8.08,5.0434,6.640095392862956,0.07734478810314917,6.210974897657122,1.3428962195692722,6.05212846824101,2.2152447101238955,0,0.733945517643807,6.767522
5.1514,6.4421,0.56,27.7,28.66,26.9,81.31,7.2,115.7,100.76,28.42,24.22,25.96,4.445,1.9927,2.23,2024-04-07,6.767522,2024,4,6,98,1,5.7486105,6.5508275,6.6823525,4.016741,4.049177,27.42,81.1,1.12,5.99,4.7796,6.327263514200847,0.5054247670700132,5.904401097978864,1.121115902195898,6.242695025035313,2.048436730418487,0,0.7996460781422207,5.9124117
4.6925,6.2928,0.52,27.92,28.54,27.29,82.53,8.5,113.7,100.81,28.3,24.69,26.3,2.4528,2.6986,10.45,2024-04-08,5.9124117,2024,4,0,99,1,6.767522,5.7486105,6.5508275,6.89608,3.7624092,27.7,81.31,2.23,7.2,5.1514,6.355653285980225,0.5367632830673886,6.297369820731027,0.7791181253754218,6.436862502779279,1.9510414968708953,0,0.7456934909738113,5.2810307
1.7676,6.2318,0.2,28.12,28.54,27.79,87.05,6.71,100.2,100.81,28.16,25.78,26.95,0.1186,1.3546,26.39,2024-04-09,5.2810307,2024,4,1,100,1,5.9124117,6.767522,5.7486105,4.74909,11.703435,27.92,82.53,10.45,8.5,4.6925,6.142848014831543,0.5471478462741445,6.156845773969378,0.7409071162074649,6.590434108461652,1.8033619650481485,0,0.2836419654032543,4.443038
5.5418,6.3206,0.61,28.12,28.81,27.6,86.23,6.27,102.3,100.81,28.72,25.62,26.87,5.375,1.7916,3.4,2024-04-10,4.443038,2024,4,2,101,1,5.2810307,5.9124117,6.767522,6.687106,6.1589346,28.12,87.05,26.39,6.71,1.7676,5.986988067626953,0.7460464137573036,6.232837268284389,0.5828827112497869,6.1316909449441095,1.0706939768973254,0,0.8767838496345285,3.6166945
5.8493,6.2623,0.65,27.91,28.51,27.44,85.05,5.84,108.6,100.72,28.64,25.18,26.54,6.4164,1.5002,0.32,2024-04-11,3.6166945,2024,4,3,102,1,4.443038,5.2810307,5.9124117,6.6823525,7.4084167,28.12,86.23,3.4,6.27,5.5418,5.212160110473633,0.7371038825613937,5.912256104605539,0.8481478664382945,6.009126901626587,1.1616802177801735,1,0.934049790013254,1.3460877
6.0086,6.1834,0.67,27.91,28.77,27.12,83.68,3.89,91.9,100.79,28.84,24.9,26.4,6.6775,1.3315,0.83,2024-04-12,1.3460877,2024,4,4,103,1,3.6166945,4.443038,5.2810307,6.5508275,5.089923,27.91,85.05,0.32,5.84,5.8493,4.446921030680339,0.8321748968509691,5.474304948534284,1.1291645214090211,5.7382895946502686,1.2490702133541398,1,0.9717307630106415,0.4457661
6.137,6.2179,0.69,28.03,29.06,27.26,80.86,3.62,99.3,101.03,28.89,24.44,26.23,7.7414,0.9125,0.28,2024-04-13,0.4457661,2024,4,5,104,1,1.3460877,3.6166945,4.443038,5.7486105,7.894627,27.91,83.68,0.83,3.89,6.0086,3.1352733771006265,1.6036208922423083,4.730770690100534,1.810315333154887,5.4708727938788275,1.7131210139161381,1,0.9869891764100419,3.5816684
5.9074,6.1987,0.67,28.01,29.03,27.1,80.94,4.78,109.7,101.15,28.78,24.45,26.23,6.6343,1.409,0.23,2024-04-14,3.5816684,2024,4,6,105,1,0.4457661,1.3460877,3.6166945,6.767522,4.016741,28.03,80.86,0.28,3.62,6.137,1.8028494119644165,1.6340655172485994,3.973221489361354,2.3441967576605425,4.938811293670109,2.0298928962137404,1,0.953006275509381,4.0449777
5.4703,6.2705,0.62,27.9,28.73,27.06,81.85,5.21,118.2,101.17,28.76,24.52,26.21,5.7398,1.7333,0.46,2024-04-15,4.0449777,2024,4,0,106,1,3.5816684,0.4457661,1.3460877,5.9124117,6.89608,28.01,80.94,0.23,4.78,5.9074,1.791174054145813,1.6146353108515135,3.5180995634623935,1.9944422005581033,4.90773469209671,2.0483417221333164,1,0.8723865720436966,5.0344334
5.7202,6.2604,0.65,27.87,28.67,27.15,82.33,5.88,121.5,101.07,28.73,24.6,26.24,6.3125,1.537,0.61,2024-04-16,5.0344334,2024,4,1,107,1,4.0449777,3.5816684,0.4457661,5.2810307,4.74909,27.9,81.85,0.46,5.21,5.4703,2.690804044405619,1.9580118569862068,3.2513232742037093,1.7278831463346886,4.704084524086544,1.9759000796455437,1,0.9137115839243499,5.72685
5.5159,6.2472,0.63,28.13,29.24,27.38,78.31,7.31,123.8,101.01,28.63,24.01,26.07,6.3967,1.5086,0.59,2024-04-17,5.72685,2024,4,2,108,1,5.0344334,4.0449777,3.5816684,4.443038,6.687106,27.87,82.33,0.61,5.88,5.7202,4.220359802246094,0.7420921089141564,3.2160950899124146,1.6814955334311086,4.7244661790984015,1.9778707218744553,1,0.8829395569215008,7.573263
